season,row_count,generated_at_utc,source_endpoint
2026,18483,2026-05-30 21:52:07 UTC,/mnt/sdv_repos/hoopR-mbb-raw/mbb/game_rosters/json/<game_id>.json
2025,18284,2026-06-03 01:43:16 UTC,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/game_rosters/json/<game_id>.json
2026,18483,2026-06-03 06:20:28 UTC,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/game_rosters/json/<game_id>.json
2026,18483,2026-06-24 04:02:29 UTC,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/game_rosters/json/<game_id>.json
2026,18483,2026-07-22 13:30:31 UTC,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/game_rosters/json/<game_id>.json
