id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,game_date_time,game_date,player_box
230462130,s:40~l:41~e:230462130~c:230462130,2003-02-15T22:00Z,405,TRUE,FALSE,TRUE,FALSE,2003-02-15T22:00Z,event,"",0,N/A,,,,,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2130,s:40~l:41~t:2130,Chicago State,Cougars,CHST,Chicago State Cougars,Chicago St,006700,,TRUE,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,43,73,FALSE,2710,s:40~l:41~t:2710,Western Illinois,Leathernecks,WIU,Western Illinois Leathernecks,W Illinois,4e1e8a,ffc90a,TRUE,2197,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,49,75,TRUE,230462130,2003,2,,,,,,,2003-02-15T22:00:00Z,2003-02-15,FALSE
230460250,s:40~l:41~e:230460250~c:230460250,2003-02-15T22:00Z,1325,TRUE,FALSE,TRUE,FALSE,2003-02-15T22:00Z,event,"",0,N/A,2158,Texas Hall,Arlington,TX,4200,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,TRUE,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,30,74,TRUE,2447,s:40~l:41~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,TRUE,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,46,FALSE,230460250,2003,2,,,,,,,2003-02-15T22:00:00Z,2003-02-15,FALSE
230460098,s:40~l:41~e:230460098~c:230460098,2003-02-15T22:00Z,5312,TRUE,FALSE,TRUE,FALSE,2003-02-15T22:00Z,event,"",0,N/A,1971,E. A. Diddle Arena,Bowling Green,KY,7523,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,27,69,TRUE,2032,s:40~l:41~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas St,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,63,FALSE,230460098,2003,2,,27,Sun Belt Conference,Sun Belt,TRUE,,2003-02-15T22:00:00Z,2003-02-15,FALSE
230462247,s:40~l:41~e:230462247~c:230462247,2003-02-15T21:30Z,1821,TRUE,FALSE,FALSE,FALSE,2003-02-15T21:30Z,event,"",0,N/A,2057,Georgia State Sports Arena,Atlanta,GA,3854,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,2,2247,s:40~l:41~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia St,1e539a,ebebeb,TRUE,7393,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,46,74,FALSE,2535,s:40~l:41~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,TRUE,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,78,TRUE,230462247,2003,2,2OT,,,,,,2003-02-15T21:30:00Z,2003-02-15,FALSE
230462641,s:40~l:41~e:230462641~c:230462641,2003-02-15T21:00Z,15098,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,2047,United Supermarkets Arena,Lubbock,TX,15098,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2641,s:40~l:41~t:2641,Texas Tech,Red Raiders,TTU,Texas Tech Red Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,58,FALSE,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,9d2235,ffffff,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,63,TRUE,230462641,2003,2,,8,Big 12 Conference,Big 12,TRUE,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230460061,s:40~l:41~e:230460061~c:230460061,2003-02-15T21:00Z,10523,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,2088,Stegeman Coliseum,Athens,GA,10523,TRUE,26,0:26,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,000000,TRUE,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,83,TRUE,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,70,FALSE,230460061,2003,2,,23,Southeastern Conference,SEC,TRUE,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230460142,s:40~l:41~e:230460142~c:230460142,2003-02-15T21:00Z,13611,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,,,,,,,10,0:10,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,142,s:40~l:41~t:142,Missouri,Tigers,MIZ,Missouri Tigers,Missouri,f1b82d,000000,TRUE,2071,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,8,71,TRUE,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas St,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,63,FALSE,230460142,2003,2,,8,Big 12 Conference,Big 12,TRUE,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230462597,s:40~l:41~e:230462597~c:230462597,2003-02-15T21:00Z,438,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,2060,Peter Aquilone Court,Brooklyn,NY,1250,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2597,s:40~l:41~t:2597,St. Francis Brooklyn,Terriers,SFNY,St. Francis Brooklyn Terriers,St Francis BK,113682,,TRUE,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,85,TRUE,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair Dickinson,28334a,ffffff,TRUE,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,80,FALSE,230462597,2003,2,,19,Northeast Conference,NEC,TRUE,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230462379,s:40~l:41~e:230462379~c:230462379,2003-02-15T21:00Z,3674,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,2064,Hytche Athletic Center,Princess Anne,MD,5500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2379,s:40~l:41~t:2379,Maryland-Eastern Shore,Hawks,UMES,Maryland-Eastern Shore Hawks,MD-Eastern,5c2301,b5b7ba,TRUE,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,60,FALSE,50,s:40~l:41~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,FAMU,F89728,00843d,TRUE,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,62,TRUE,230462379,2003,2,,16,Mid-Eastern Athletic Conference,MEAC,TRUE,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230462272,s:40~l:41~e:230462272~c:230462272,2003-02-15T21:00Z,1235,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,2059,Millis Athletic and Convocation Center,High Point,NC,1750,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2272,s:40~l:41~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,ebebeb,TRUE,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,70,FALSE,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,TRUE,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,86,TRUE,230462272,2003,2,,,,,,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230462169,s:40~l:41~e:230462169~c:230462169,2003-02-15T21:00Z,1978,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,1957,"Memorial Hall (Dover, DE)",Dover,DE,1800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware St,FF3630,009cdd,TRUE,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,76,TRUE,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,TRUE,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,53,FALSE,230462169,2003,2,,16,Mid-Eastern Athletic Conference,MEAC,TRUE,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230460259,s:40~l:41~e:230460259~c:230460259,2003-02-15T21:00Z,4857,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,2119,Cassell Coliseum,Blacksburg,VA,8925,TRUE,3,0:03,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,259,s:40~l:41~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,630031,cf4520,TRUE,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,4,73,FALSE,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,TRUE,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,85,TRUE,230460259,2003,2,,4,Big East Conference,Big East,TRUE,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230460164,s:40~l:41~e:230460164~c:230460164,2003-02-15T21:00Z,8021,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,2008,Jersey Mike’s Arena,Piscataway,NJ,8000,TRUE,85,1:25,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,TRUE,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,4,46,FALSE,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,52,TRUE,230460164,2003,2,,4,Big East Conference,Big East,TRUE,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230460119,s:40~l:41~e:230460119~c:230460119,2003-02-15T21:00Z,1003,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,898,Towson Center,Towson,MD,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,TRUE,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,51,FALSE,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,10,73,TRUE,230460119,2003,2,,10,Colonial Athletic Association,CAA,TRUE,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230460103,s:40~l:41~e:230460103~c:230460103,2003-02-15T21:00Z,6221,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,135,Silvio O. Conte Forum,Chestnut Hill,MA,8606,TRUE,14,0:14,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,103,s:40~l:41~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,8c2232,dbcca6,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,4,76,TRUE,2390,s:40~l:41~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,4,65,FALSE,230460103,2003,2,,4,Big East Conference,Big East,TRUE,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230460082,s:40~l:41~e:230460082~c:230460082,2003-02-15T21:00Z,2612,TRUE,FALSE,FALSE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,1895,Credit Union 1 Arena,Chicago,IL,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,TRUE,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,86,TRUE,2870,s:40~l:41~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,TRUE,684,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,43,64,FALSE,230460082,2003,2,,,,,,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230460047,s:40~l:41~e:230460047~c:230460047,2003-02-15T21:00Z,575,TRUE,FALSE,TRUE,FALSE,2003-02-15T21:00Z,event,"",0,N/A,1978,Burr Gymnasium,Washington,DC,2700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,47,s:40~l:41~t:47,Howard,Bison,HOW,Howard Bison,Howard,003a63,e51937,TRUE,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,96,TRUE,2065,s:40~l:41~t:2065,Bethune-Cookman,Wildcats,BCU,Bethune-Cookman Wildcats,Bethune,7b1831,e9aa12,TRUE,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,68,FALSE,230460047,2003,2,,16,Mid-Eastern Athletic Conference,MEAC,TRUE,,2003-02-15T21:00:00Z,2003-02-15,FALSE
230460269,s:40~l:41~e:230460269~c:230460269,2003-02-15T20:30Z,18850,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:30Z,event,"",0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,TRUE,4,0:04,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,TRUE,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,11,70,FALSE,97,s:40~l:41~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,c9001f,000000,TRUE,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,11,73,TRUE,230460269,2003,2,,11,Conference USA,C-USA,TRUE,,2003-02-15T20:30:00Z,2003-02-15,FALSE
230462217,s:40~l:41~e:230462217~c:230462217,2003-02-15T20:30Z,3023,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:30Z,event,"",0,N/A,1259,Total Mortgage Arena,Bridgeport,CT,10000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2217,s:40~l:41~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,TRUE,7413,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,67,TRUE,2368,s:40~l:41~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,TRUE,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,56,FALSE,230462217,2003,2,,13,Metro Atlantic Athletic Conference,MAAC,TRUE,,2003-02-15T20:30:00Z,2003-02-15,FALSE
230460218,s:40~l:41~e:230460218~c:230460218,2003-02-15T20:30Z,7254,TRUE,FALSE,FALSE,FALSE,2003-02-15T20:30Z,event,"",0,N/A,2011,Liacouras Center,Philadelphia,PA,10206,TRUE,15,0:15,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,76,TRUE,152,s:40~l:41~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,TRUE,999,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,54,FALSE,230460218,2003,2,,,,,,,2003-02-15T20:30:00Z,2003-02-15,FALSE
230460009,s:40~l:41~e:230460009~c:230460009,2003-02-15T20:30Z,9242,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:30Z,event,"",0,N/A,833,Desert Financial Arena,Tempe,AZ,14198,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona St,942139,f1f2f3,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,85,TRUE,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,2774ae,f2a900,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,69,FALSE,230460009,2003,2,,21,Pac-12 Conference,Pac-12,TRUE,,2003-02-15T20:30:00Z,2003-02-15,FALSE
230460349,s:40~l:41~e:230460349~c:230460349,2003-02-15T20:15Z,1273,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:15Z,event,"",0,N/A,,,,,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,TRUE,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,58,FALSE,2142,s:40~l:41~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,TRUE,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,68,TRUE,230460349,2003,2,,22,Patriot League,Patriot,TRUE,,2003-02-15T20:15:00Z,2003-02-15,FALSE
230460107,s:40~l:41~e:230460107~c:230460107,2003-02-15T20:15Z,4000,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:15Z,event,"",0,N/A,137,Hart Center,Worcester,MA,3536,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,73,TRUE,322,s:40~l:41~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,TRUE,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,65,FALSE,230460107,2003,2,,22,Patriot League,Patriot,TRUE,,2003-02-15T20:15:00Z,2003-02-15,FALSE
230460071,s:40~l:41~e:230460071~c:230460071,2003-02-15T20:05Z,10061,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:05Z,event,"",0,N/A,406,Carver Arena,Peoria,IL,11442,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,71,s:40~l:41~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,TRUE,406,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,77,TRUE,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,TRUE,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,73,FALSE,230460071,2003,2,OT,18,Missouri Valley Conference,MVC,TRUE,,2003-02-15T20:05:00Z,2003-02-15,FALSE
230460127,s:40~l:41~e:230460127~c:230460127,2003-02-15T20:01Z,14759,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:01Z,event,"",0,N/A,1987,Breslin Center,East Lansing,MI,14797,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan St,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,64,TRUE,77,s:40~l:41~t:77,Northwestern,Wildcats,NU,Northwestern Wildcats,Northwestern,582c83,ffffff,TRUE,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,51,FALSE,230460127,2003,2,,7,Big Ten Conference,Big Ten,TRUE,,2003-02-15T20:01:00Z,2003-02-15,FALSE
230462168,s:40~l:41~e:230462168~c:230462168,2003-02-15T20:00Z,13409,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:00Z,event,"",0,N/A,2039,UD Arena,Dayton,OH,13409,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,66,TRUE,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,56,FALSE,230462168,2003,2,,3,Atlantic 10 Conference,A 10,TRUE,,2003-02-15T20:00:00Z,2003-02-15,FALSE
230462443,s:40~l:41~e:230462443~c:230462443,2003-02-15T20:00Z,2138,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:00Z,event,"",0,N/A,1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2443,s:40~l:41~t:2443,New Orleans,Privateers,UNO,New Orleans Privateers,New Orleans,005da6,a2a9ae,TRUE,1926,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,27,49,TRUE,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,091731,c5960c,TRUE,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,27,48,FALSE,230462443,2003,2,,27,Sun Belt Conference,Sun Belt,TRUE,,2003-02-15T20:00:00Z,2003-02-15,FALSE
230462005,s:40~l:41~e:230462005~c:230462005,2003-02-15T20:00Z,3315,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:00Z,event,"",0,N/A,2014,Clune Arena,Colorado Springs,CO,5843,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2005,s:40~l:41~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,TRUE,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,80,TRUE,36,s:40~l:41~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado St,004537,ffc425,TRUE,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,75,FALSE,230462005,2003,2,,44,Mountain West Conference,Mountain West,TRUE,,2003-02-15T20:00:00Z,2003-02-15,FALSE
230460242,s:40~l:41~e:230460242~c:230460242,2003-02-15T20:00Z,2033,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:00Z,event,"",0,N/A,1902,Tudor Fieldhouse,Houston,TX,5750,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,242,s:40~l:41~t:242,Rice,Owls,RICE,Rice Owls,Rice,d1d5d8,003d7d,TRUE,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,30,72,TRUE,68,s:40~l:41~t:68,Boise State,Broncos,BOIS,Boise State Broncos,Boise St,0033a0,fa4616,TRUE,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,30,62,FALSE,230460242,2003,2,,30,Western Athletic Conference,WAC,TRUE,,2003-02-15T20:00:00Z,2003-02-15,FALSE
230460193,s:40~l:41~e:230460193~c:230460193,2003-02-15T20:00Z,2523,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:00Z,event,"",0,N/A,2134,Millett Hall,Oxford,OH,6400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,193,s:40~l:41~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami OH,a4000c,f0f0f0,TRUE,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,69,TRUE,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,14,49,FALSE,230460193,2003,2,,14,Mid-American Conference,MAC,TRUE,,2003-02-15T20:00:00Z,2003-02-15,FALSE
230460130,s:40~l:41~e:230460130~c:230460130,2003-02-15T20:00Z,13183,TRUE,FALSE,TRUE,FALSE,2003-02-15T20:00Z,event,"",0,N/A,1986,Crisler Center,Ann Arbor,MI,12707,TRUE,45,0:45,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,ffcb05,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,70,TRUE,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,ce1141,505056,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,54,FALSE,230460130,2003,2,,7,Big Ten Conference,Big Ten,TRUE,,2003-02-15T20:00:00Z,2003-02-15,FALSE
230462724,s:40~l:41~e:230462724~c:230462724,2003-02-15T19:30Z,9754,TRUE,FALSE,TRUE,FALSE,2003-02-15T19:30Z,event,"",0,N/A,2086,Charles Koch Arena,Wichita,KS,10506,TRUE,4,0:04,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita St,0d0a03,ffc41e,TRUE,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,80,TRUE,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,TRUE,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,18,74,FALSE,230462724,2003,2,,18,Missouri Valley Conference,MVC,TRUE,,2003-02-15T19:30:00Z,2003-02-15,FALSE
