id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,game_date_time,game_date,player_box
244000022,s:40~l:41~e:244000022~c:244000022,2004-03-27T02:57Z,24533,TRUE,FALSE,FALSE,FALSE,2004-03-27T02:57Z,event,ATLANTA REGION,,,3495,Georgia Dome,Atlanta,GA,0,FALSE,5,0:05,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,013088,ffffff,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,72,TRUE,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,ff5f05,13294b,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,62,FALSE,244000022,2004,3,,,,,,22,2004-03-27T02:57:00Z,2004-03-26,FALSE
244000060,s:40~l:41~e:244000060~c:244000060,2004-03-27T02:40Z,30801,TRUE,FALSE,FALSE,FALSE,2004-03-27T02:40Z,event,ST LOUIS REGION,,,3494,The Dome at America's Center,St. Louis,MO,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,59,s:40~l:41~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,TRUE,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,72,TRUE,2440,s:40~l:41~t:2440,Nevada,Wolf Pack,NEV,Nevada Wolf Pack,Nevada,153E5F,8e9295,TRUE,461,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,30,67,FALSE,244000060,2004,3,,,,,,22,2004-03-27T02:40:00Z,2004-03-26,FALSE
244000029,s:40~l:41~e:244000029~c:244000029,2004-03-27T00:27Z,24533,TRUE,FALSE,FALSE,FALSE,2004-03-27T00:27Z,event,ATLANTA REGION,,,3495,Georgia Dome,Atlanta,GA,0,FALSE,4,0:04,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,c15d26,ffffff,TRUE,7317,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,71,FALSE,2752,s:40~l:41~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,TRUE,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,79,TRUE,244000029,2004,3,,,,,,22,2004-03-27T00:27:00Z,2004-03-26,FALSE
244000053,s:40~l:41~e:244000053~c:244000053,2004-03-27T00:10Z,0,TRUE,FALSE,FALSE,FALSE,2004-03-27T00:10Z,event,ST LOUIS REGION,,,3494,The Dome at America's Center,St. Louis,MO,0,TRUE,9,0:09,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0051ba,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,100,TRUE,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,74,FALSE,244000053,2004,3,,,,,,22,2004-03-27T00:10:00Z,2004-03-26,FALSE
244000007,s:40~l:41~e:244000007~c:244000007,2004-03-26T02:57Z,19557,TRUE,FALSE,FALSE,FALSE,2004-03-26T02:57Z,event,EAST RUTHERFORD REGION,,,2562,IZOD Center,East Rutherford,NJ,0,TRUE,6,0:06,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,84,TRUE,154,s:40~l:41~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,TRUE,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,80,FALSE,244000007,2004,3,,,,,,22,2004-03-26T02:57:00Z,2004-03-25,FALSE
244000038,s:40~l:41~e:244000038~c:244000038,2004-03-26T02:40Z,17684,TRUE,FALSE,FALSE,FALSE,2004-03-26T02:40Z,event,PHOENIX REGION,,,1949,Footprint Center,Phoenix,AZ,17071,TRUE,5,0:05,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,183,s:40~l:41~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,ff6500,000e54,TRUE,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,4,71,FALSE,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,9e1632,ffffff,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,80,TRUE,244000038,2004,3,,,,,,22,2004-03-26T02:40:00Z,2004-03-25,FALSE
240850066,s:40~l:41~e:240850066~c:240850066,2004-03-26T02:30Z,14092,TRUE,FALSE,FALSE,FALSE,2004-03-26T02:30Z,event,NIT,0,N/A,432,James H. Hilton Coliseum,Ames,IA,14356,TRUE,3,0:03,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,66,s:40~l:41~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,822433,fdca2f,TRUE,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,77,TRUE,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,TRUE,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,11,69,FALSE,240850066,2004,3,,,,,,,2004-03-26T02:30:00Z,2004-03-25,FALSE
244000014,s:40~l:41~e:244000014~c:244000014,2004-03-26T00:27Z,0,TRUE,FALSE,FALSE,FALSE,2004-03-26T00:27Z,event,EAST RUTHERFORD REGION,,,2562,IZOD Center,East Rutherford,NJ,0,TRUE,10,0:10,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma St,ff6500,000000,TRUE,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,63,TRUE,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pitt,003263,231f20,TRUE,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,4,51,FALSE,244000014,2004,3,,,,,,22,2004-03-26T00:27:00Z,2004-03-25,FALSE
244000045,s:40~l:41~e:244000045~c:244000045,2004-03-26T00:10Z,0,TRUE,FALSE,FALSE,FALSE,2004-03-26T00:10Z,event,PHOENIX REGION,,,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,73,TRUE,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,53,FALSE,244000045,2004,3,,,,,,22,2004-03-26T00:10:00Z,2004-03-25,FALSE
240850087,s:40~l:41~e:240850087~c:240850087,2004-03-26T00:00Z,8011,TRUE,FALSE,FALSE,FALSE,2004-03-26T00:00Z,event,NIT,0,N/A,282,Purcell Pavilion,South Bend,IN,9149,TRUE,8,0:08,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,87,s:40~l:41~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,0c2340,c99700,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,4,61,FALSE,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,65,TRUE,240850087,2004,3,,,,,,,2004-03-26T00:00:00Z,2004-03-25,FALSE
240840130,s:40~l:41~e:240840130~c:240840130,2004-03-25T02:00Z,10306,TRUE,FALSE,FALSE,FALSE,2004-03-25T02:00Z,event,NIT,0,N/A,1986,Crisler Center,Ann Arbor,MI,12707,TRUE,11,0:11,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,ffcb05,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,88,TRUE,62,s:40~l:41~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Hawai'i,003420,ffffff,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,30,73,FALSE,240840130,2004,3,,,,,,,2004-03-25T02:00:00Z,2004-03-24,FALSE
240840164,s:40~l:41~e:240840164~c:240840164,2004-03-25T00:00Z,6514,TRUE,FALSE,FALSE,FALSE,2004-03-25T00:00Z,event,NIT,0,N/A,2008,Jersey Mike’s Arena,Piscataway,NJ,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,TRUE,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,4,72,TRUE,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,00205b,13b5ea,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,60,FALSE,240840164,2004,3,,,,,,,2004-03-25T00:00:00Z,2004-03-24,FALSE
240832483,s:40~l:41~e:240832483~c:240832483,2004-03-24T04:30Z,9087,TRUE,FALSE,FALSE,FALSE,2004-03-24T04:30Z,event,NIT,0,N/A,597,McArthur Court,Eugene,OR,9087,FALSE,25,0:25,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,68,TRUE,2244,s:40~l:41~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,54,FALSE,240832483,2004,3,,,,,,,2004-03-24T04:30:00Z,2004-03-23,FALSE
240830269,s:40~l:41~e:240830269~c:240830269,2004-03-24T01:00Z,11386,TRUE,FALSE,FALSE,FALSE,2004-03-24T01:00Z,event,NIT,0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,TRUE,12,0:12,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,TRUE,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,11,66,TRUE,68,s:40~l:41~t:68,Boise State,Broncos,BOIS,Boise State Broncos,Boise St,0033a0,fa4616,TRUE,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,30,53,FALSE,240830269,2004,3,,,,,,,2004-03-24T01:00:00Z,2004-03-23,FALSE
240830052,s:40~l:41~e:240830052~c:240830052,2004-03-24T00:00Z,8065,TRUE,FALSE,FALSE,FALSE,2004-03-24T00:00Z,event,NIT,0,N/A,1952,Donald L. Tucker Center,Tallahassee,FL,12500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida St,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,59,FALSE,66,s:40~l:41~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,822433,fdca2f,TRUE,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,62,TRUE,240830052,2004,3,,,,,,,2004-03-24T00:00:00Z,2004-03-23,FALSE
240820062,s:40~l:41~e:240820062~c:240820062,2004-03-23T04:00Z,10300,TRUE,FALSE,FALSE,FALSE,2004-03-23T04:00Z,event,NIT,0,N/A,540,Stan Sheriff Center,Honolulu,HI,10300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,62,s:40~l:41~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Hawai'i,003420,ffffff,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,30,84,TRUE,158,s:40~l:41~t:158,Nebraska,Cornhuskers,NEB,Nebraska Cornhuskers,Nebraska,F20017,f5f1e7,TRUE,4569,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,8,83,FALSE,240820062,2004,3,,,,,,,2004-03-23T04:00:00Z,2004-03-22,FALSE
240820130,s:40~l:41~e:240820130~c:240820130,2004-03-23T02:00Z,11241,TRUE,FALSE,FALSE,FALSE,2004-03-23T02:00Z,event,NIT,0,N/A,1986,Crisler Center,Ann Arbor,MI,12707,TRUE,5,0:05,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,ffcb05,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,63,TRUE,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,9d2235,ffffff,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,52,FALSE,240820130,2004,3,,,,,,,2004-03-23T02:00:00Z,2004-03-22,FALSE
240820164,s:40~l:41~e:240820164~c:240820164,2004-03-23T00:30Z,5626,TRUE,FALSE,FALSE,FALSE,2004-03-23T00:30Z,event,NIT,0,N/A,2008,Jersey Mike’s Arena,Piscataway,NJ,8000,TRUE,9,0:09,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,TRUE,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,4,67,TRUE,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,64,FALSE,240820164,2004,3,,,,,,,2004-03-23T00:30:00Z,2004-03-22,FALSE
240820139,s:40~l:41~e:240820139~c:240820139,2004-03-23T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2004-03-23T00:00Z,event,NIT AT FORT WAYNE IN,0,N/A,,,,,,,15,0:15,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,139,s:40~l:41~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,TRUE,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,11,66,FALSE,87,s:40~l:41~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,0c2340,c99700,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,4,77,TRUE,240820139,2004,3,,,,,,,2004-03-23T00:00:00Z,2004-03-22,FALSE
244000049,s:40~l:41~e:244000049~c:244000049,2004-03-21T21:50Z,19588,TRUE,FALSE,FALSE,FALSE,2004-03-21T21:50Z,event,ST LOUIS REGION,,,1828,Nationwide Arena,Columbus,OH,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,75,FALSE,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,76,TRUE,244000049,2004,3,,,,,,22,2004-03-21T21:50:00Z,2004-03-21,FALSE
244000052,s:40~l:41~e:244000052~c:244000052,2004-03-21T21:40Z,17667,TRUE,FALSE,FALSE,FALSE,2004-03-21T21:40Z,event,ST LOUIS REGION,,,,,,,,,19,0:19,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0051ba,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,78,TRUE,279,s:40~l:41~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,TRUE,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,9,63,FALSE,244000052,2004,3,,,,,,22,2004-03-21T21:40:00Z,2004-03-21,FALSE
244000010,s:40~l:41~e:244000010~c:244000010,2004-03-21T21:35Z,18866,TRUE,FALSE,FALSE,FALSE,2004-03-21T21:35Z,event,EAST RUTHERFORD REGION,,,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,TRUE,2,0:02,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pitt,003263,231f20,TRUE,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,4,59,TRUE,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,55,FALSE,244000010,2004,3,,,,,,22,2004-03-21T21:35:00Z,2004-03-21,FALSE
