season,row_count,generated_at_utc,source_endpoint
2026,12438,2026-05-30 15:13:19 UTC,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/team_rosters/json/2026/<team_id>.json
2025,13056,2026-06-03 00:39:09 UTC,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/team_rosters/json/2025/<team_id>.json
2026,12438,2026-06-03 04:29:31 UTC,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/team_rosters/json/2026/<team_id>.json
2026,12438,2026-06-24 02:59:31 UTC,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/team_rosters/json/2026/<team_id>.json
2026,12438,2026-07-22 11:28:11 UTC,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/team_rosters/json/2026/<team_id>.json
