season,row_count,generated_at_utc,source_endpoint
2026,426040,2026-08-01 23:53:19 UTC,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/player_season_stats/json/<athlete_id>.json
2026,426040,2026-08-02 14:49:41 UTC,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/player_season_stats/json/<athlete_id>.json
